,mmsi,time,lon,lat,imo,vessel_name,dim_bow,dim_stern,dim_port,dim_star,ship_type,ship_type_txt
0,224985000,1506332518,-66.16,45.1383333333,9230048,HISPANIA SPIRIT,219,61,18,25,70,Cargo ships
1,224985000,1506332698,-66.1616666667,45.14,9230048,HISPANIA SPIRIT,219,61,18,25,70,Cargo ships
2,224985000,1506341723,-66.165,45.14,9230048,HISPANIA SPIRIT,219,61,18,25,70,Cargo ships
3,224985000,1506341904,-66.165,45.14,9230048,HISPANIA SPIRIT,219,61,18,25,70,Cargo ships
4,241351000,1491586457,-66.168015,45.0979516667,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
5,241351000,1491586467,-66.16822,45.0982033333,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
6,241351000,1491586487,-66.1686333333,45.098705,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
7,241351000,1491586496,-66.1688183333,45.0989266667,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
8,241351000,1491586546,-66.1699033333,45.1001466667,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
9,241351000,1491586573,-66.1706916667,45.1010983333,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
10,241351000,1491586654,-66.17206,45.10299,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
11,241351000,1491587693,-66.1765666667,45.1231466667,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
12,241351000,1491587764,-66.1763083333,45.12428,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
13,241351000,1491587783,-66.17624,45.124575,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
14,241351000,1491587833,-66.17604,45.1253716667,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
15,241351000,1491587893,-66.1757783333,45.1262716667,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
16,241351000,1491587912,-66.175705,45.1265633333,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
17,241351000,1491587923,-66.1756683333,45.1267316667,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
18,241351000,1491587983,-66.1755166667,45.1276666667,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
19,241351000,1491588013,-66.17545,45.1281333333,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
20,241351000,1491588436,-66.1749666667,45.1345133333,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
21,241351000,1491592518,-66.1755516667,45.1373066667,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
22,241351000,1491598459,-66.1697,45.1419683333,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
23,241351000,1491614839,-66.1712716667,45.1428783333,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
24,241351000,1491642197,-66.1701483333,45.1427316667,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
25,241351000,1491662360,-66.17101,45.1430433333,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
26,241351000,1491666150,-66.1710316667,45.1429116667,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
27,241351000,1491677119,-66.17569,45.1389233333,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
28,241351000,1491694940,-66.1693116667,45.14171,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
29,241351000,1491700880,-66.169185,45.1415066667,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
30,241351000,1491727159,-66.17319,45.1378033333,9627502,MARAN GAS LINDOS,233,61,23,21,70,Cargo ships
31,246198000,1502999852,-66.2443283333,45.1106666667,8951932,EUROPA,29,10,4,4,36,Sailing
32,246302000,1489565811,-66.16302,45.0787083333,9546497,ADRIATICBORG,126,17,11,11,70,Cargo ships
33,246302000,1489565971,-66.1605616667,45.0811683333,9546497,ADRIATICBORG,126,17,11,11,70,Cargo ships
34,246302000,1489566031,-66.1596116667,45.0820866667,9546497,ADRIATICBORG,126,17,11,11,70,Cargo ships
35,246302000,1489566070,-66.1590716667,45.08278,9546497,ADRIATICBORG,126,17,11,11,70,Cargo ships
36,246302000,1489566091,-66.1587733333,45.083125,9546497,ADRIATICBORG,126,17,11,11,70,Cargo ships
37,246302000,1489566170,-66.1575783333,45.08441,9546497,ADRIATICBORG,126,17,11,11,70,Cargo ships
38,316001017,1499597183,-66.3430416667,45.0823683333,7907104,ALFRED NEEDLER,11,39,5,5,51,Search and rescue vessels
39,316001017,1499598363,-66.32622,45.08933,7907104,ALFRED NEEDLER,11,39,5,5,51,Search and rescue vessels
40,316001017,1499598903,-66.3232383333,45.0922983333,7907104,ALFRED NEEDLER,11,39,5,5,51,Search and rescue vessels
41,316001017,1499599583,-66.3049466667,45.0817516667,7907104,ALFRED NEEDLER,11,39,5,5,51,Search and rescue vessels
42,316001019,1504910858,-66.29953,45.07256,9193745,ATLANTIC   LARCH,14,15,6,6,32,Towing - length >200m or breadth >25m
43,316001019,1505085468,-66.192965,45.1034583333,9193745,ATLANTIC   LARCH,14,15,6,6,32,Towing - length >200m or breadth >25m
44,316001019,1505085549,-66.1890416667,45.104985,9193745,ATLANTIC   LARCH,14,15,6,6,32,Towing - length >200m or breadth >25m
