,mmsi,time,lon,lat,imo,vessel_name,dim_bow,dim_stern,dim_port,dim_star,ship_type,ship_type_txt
0,304977000,1476093655,-53.75312,48.6159033333,9346110,HANSE EXPLORER,9,39,5,5,37,Pleasure craft
1,304977000,1476093854,-53.7621466667,48.6137483333,9346110,HANSE EXPLORER,9,39,5,5,37,Pleasure craft
2,304977000,1476093874,-53.7630466667,48.6135366667,9346110,HANSE EXPLORER,9,39,5,5,37,Pleasure craft
3,304977000,1476108647,-53.853565,48.5798783333,9346110,HANSE EXPLORER,9,39,5,5,37,Pleasure craft
4,304977000,1476108652,-53.853565,48.5798783333,9346110,HANSE EXPLORER,9,39,5,5,37,Pleasure craft
5,304977000,1476108674,-53.8514966667,48.5802266667,9346110,HANSE EXPLORER,9,39,5,5,37,Pleasure craft
6,304977000,1476108693,-53.85015,48.5806816667,9346110,HANSE EXPLORER,9,39,5,5,37,Pleasure craft
7,304977000,1476109715,-53.7804716667,48.6076883333,9346110,HANSE EXPLORER,9,39,5,5,37,Pleasure craft
8,304977000,1476109746,-53.77835,48.6084183333,9346110,HANSE EXPLORER,9,39,5,5,37,Pleasure craft
9,304977000,1476114220,-53.7790766667,48.6081683333,9346110,HANSE EXPLORER,9,39,5,5,37,Pleasure craft
10,304977000,1476114230,-53.77835,48.6084183333,9346110,HANSE EXPLORER,9,39,5,5,37,Pleasure craft
11,304977000,1476114299,-53.7804716667,48.6076883333,9346110,HANSE EXPLORER,9,39,5,5,37,Pleasure craft
12,316001375,1480169297,-53.7620333333,48.6206333333,807680,HARP,,,,,51,Search and rescue vessels
13,316001375,1480169477,-53.77035,48.6164166667,807680,HARP,,,,,51,Search and rescue vessels
14,316001375,1480169518,-53.7722666667,48.6155,807680,HARP,,,,,51,Search and rescue vessels
15,316001375,1480169527,-53.77275,48.6152666667,807680,HARP,,,,,51,Search and rescue vessels
16,316001494,1480442056,-53.8300683333,48.598735,,OCEAN NAVIGATOR,4,13,3,4,30,Fishing
17,316018994,1476548430,-53.7865083333,48.551935,9578153,GRACE SPARKES,6,36,4,7,60,Passenger ships
18,316021844,1476801193,-53.7551566667,48.5788516667,9656149,VLADYKOV,6,19,5,4,51,Search and rescue vessels
19,316021844,1476801927,-53.776495,48.576585,9656149,VLADYKOV,6,19,5,4,51,Search and rescue vessels
20,316021844,1479753197,-53.8868716667,48.5715016667,9656149,VLADYKOV,6,19,5,4,51,Search and rescue vessels
21,316021844,1479753231,-53.8867816667,48.5714816667,9656149,VLADYKOV,6,19,5,4,51,Search and rescue vessels
22,316021844,1479753291,-53.8866116667,48.57151,9656149,VLADYKOV,6,19,5,4,51,Search and rescue vessels
23,316021844,1479753340,-53.886505,48.5715266667,9656149,VLADYKOV,6,19,5,4,51,Search and rescue vessels
24,316021844,1479753377,-53.88645,48.5715316667,9656149,VLADYKOV,6,19,5,4,51,Search and rescue vessels
25,316021844,1479753380,-53.8864483333,48.5715333333,9656149,VLADYKOV,6,19,5,4,51,Search and rescue vessels
26,316021844,1479753433,-53.8863966667,48.5715266667,9656149,VLADYKOV,6,19,5,4,51,Search and rescue vessels
27,316021844,1479753447,-53.8863966667,48.57152,9656149,VLADYKOV,6,19,5,4,51,Search and rescue vessels
