,mmsi,time,lon,lat,imo,vessel_name,dim_bow,dim_stern,dim_port,dim_star,ship_type,ship_type_txt
0,209451000,1631170077,-128.91963333333334,47.894655,,,,,,,,
1,209451000,1631170182,-128.92763166666666,47.893368333333335,,,,,,,,
2,209451000,1631170288,-128.9361,47.89201166666667,,,,,,,,
3,209451000,1631170299,-128.93695666666667,47.89187666666667,,,,,,,,
4,209451000,1631170351,-128.94107,47.8912,,,,,,,,
5,209451000,1631170394,-128.94417833333333,47.89069833333333,,,,,,,,
6,209451000,1631170419,-128.94628,47.89036333333333,,,,,,,,
7,209451000,1631170450,-128.948615,47.88999333333334,,,,,,,,
8,209451000,1631170479,-128.95095,47.889615,,,,,,,,
9,209451000,1631170482,-128.95095,47.889615,,,,,,,,
10,209451000,1631170505,-128.95305333333334,47.88927666666667,,,,,,,,
11,209451000,1631170506,-128.95305333333334,47.88927666666667,,,,,,,,
12,209451000,1631170512,-128.95352,47.889203333333334,,,,,,,,
13,209451000,1631170525,-128.95453166666667,47.889035,,,,,,,,
14,209451000,1631170527,-128.95453166666667,47.889035,,,,,,,,
15,209451000,1631170532,-128.955075,47.88894333333333,,,,,,,,
16,209451000,1631170535,-128.95530666666667,47.888905,,,,,,,,
17,209451000,1631170548,-128.95632,47.88874166666667,,,,,,,,
18,209451000,1631170565,-128.95771833333333,47.888513333333336,,,,,,,,
19,209451000,1631170568,-128.95794833333332,47.88847166666667,,,,,,,,
20,209451000,1631170575,-128.95841666666666,47.88840166666667,,,,,,,,
21,209451000,1631170600,-128.960205,47.88811333333334,,,,,,,,
22,209451000,1631170632,-128.96285166666667,47.887703333333334,,,,,,,,
23,209451000,1631170692,-128.967505,47.886948333333336,,,,,,,,
24,209451000,1631170772,-128.97372,47.885958333333335,,,,,,,,
25,209451000,1631170899,-128.98351,47.88437666666667,,,,,,,,
26,209451000,1631171006,-128.99134833333332,47.883105,,,,,,,,
27,209451000,1631171042,-128.99444833333334,47.88261333333333,,,,,,,,
28,209451000,1631171499,-129.03008333333332,47.87724166666667,,,,,,,,
29,209451000,1631171561,-129.03474666666668,47.87653666666667,,,,,,,,
30,209451000,1631171784,-129.05215,47.873855,,,,,,,,
31,209451000,1631171831,-129.055705,47.87327166666667,,,,,,,,
32,209451000,1631171839,-129.05647833333333,47.87314666666666,,,,,,,,
33,209451000,1631172068,-129.07408833333332,47.870065,,,,,,,,
34,209451000,1631172109,-129.07742833333333,47.86949333333333,,,,,,,,
35,209451000,1631172222,-129.08595666666668,47.868005,,,,,,,,
36,209451000,1631172223,-129.08595666666668,47.868005,,,,,,,,
37,209451000,1631172229,-129.08673333333334,47.86787666666667,,,,,,,,
38,209451000,1631172283,-129.09061833333334,47.86722,,,,,,,,
39,209451000,1631172344,-129.09528666666668,47.86642333333333,,,,,,,,
40,209451000,1631172349,-129.09598666666668,47.86630666666667,,,,,,,,
41,209451000,1631172469,-129.105305,47.86463833333333,,,,,,,,
42,209451000,1631172490,-129.10716833333333,47.86431666666667,,,,,,,,
43,209451000,1631172497,-129.10771166666666,47.864216666666664,,,,,,,,
44,209451000,1631172677,-129.12177166666666,47.86173,,,,,,,,
45,209451000,1631172710,-129.12436166666666,47.861265,,,,,,,,
46,209451000,1631172723,-129.125385,47.86108333333333,,,,,,,,
47,209451000,1631172779,-129.12963833333333,47.86035833333333,,,,,,,,
48,209451000,1631172797,-129.13121833333332,47.860103333333335,,,,,,,,
49,209451000,1631172798,-129.1309,47.86015,,,,,,,,
50,209451000,1631172799,-129.13121833333332,47.860103333333335,,,,,,,,
51,209451000,1631172810,-129.132235,47.85991333333333,,,,,,,,
52,209451000,1631172811,-129.132005,47.85996333333333,,,,,,,,
53,209451000,1631172822,-129.13325,47.85972,,,,,,,,
54,209451000,1631172857,-129.13592166666666,47.85926,,,,,,,,
55,209451000,1631172956,-129.143805,47.857888333333335,,,,,,,,
56,209451000,1631172972,-129.14459166666666,47.85774833333333,,,,,,,,
57,209451000,1631173329,-129.17309666666668,47.852853333333336,,,,,,,,
58,209451000,1631173517,-129.18801166666665,47.85032833333333,,,,,,,,
59,209451000,1631173607,-129.195225,47.849115,,,,,,,,
60,209451000,1631173610,-129.195225,47.849115,,,,,,,,
61,209514000,1635225440,-129.24055,48.06431666666667,,,,,,,,
62,209514000,1635225509,-129.23498333333333,48.06486666666667,,,,,,,,
63,209514000,1635225513,-129.23498333333333,48.06486666666667,,,,,,,,
