,mmsi,time,lon,lat,imo,vessel_name,dim_bow,dim_stern,dim_port,dim_star,ship_type,ship_type_txt
0,209438000,1610182998,-129.87371666666667,51.73618333333334,,,,,,,,
1,209438000,1610183069,-129.87601666666666,51.739583333333336,,,,,,,,
2,209438000,1610183148,-129.87895,51.74361666666667,,,,,,,,
3,209438000,1610183477,-129.89081666666667,51.76015,,,,,,,,
4,209438000,1610183599,-129.89505,51.76616666666666,,,,,,,,
5,209438000,1610183686,-129.89795,51.77076666666667,,,,,,,,
6,209438000,1610183761,-129.90048333333334,51.774366666666666,,,,,,,,
7,209438000,1610183806,-129.9022,51.7769,,,,,,,,
8,209438000,1610183868,-129.90405,51.77993333333333,,,,,,,,
9,209438000,1610183917,-129.90566666666666,51.782583333333335,,,,,,,,
10,209438000,1610183967,-129.90731666666667,51.78505,,,,,,,,
11,211808800,1630436072,-129.25557833333335,52.24973833333333,,SYBO,,,,,37,Pleasure craft
12,211808800,1630436073,-129.25557833333335,52.24973833333333,,SYBO,,,,,37,Pleasure craft
13,211808800,1630436132,-129.25495166666667,52.24923,,SYBO,,,,,37,Pleasure craft
14,211808800,1630441496,-129.18815833333332,52.19634833333333,,SYBO,,,,,37,Pleasure craft
15,211808800,1630444268,-129.14104833333334,52.154988333333336,,SYBO,,,,,37,Pleasure craft
16,211808800,1630445532,-129.11191666666667,52.133203333333334,,SYBO,,,,,37,Pleasure craft
17,211808800,1630447292,-129.06777,52.092751666666665,,SYBO,,,,,37,Pleasure craft
18,211808800,1630448046,-129.04837333333333,52.074911666666665,,SYBO,,,,,37,Pleasure craft
19,212347000,1635502030,-129.79825333333332,51.739365,,,,,,,,
20,212347000,1635502059,-129.799505,51.740895,,,,,,,,
21,212347000,1635502209,-129.80591,51.748796666666664,,,,,,,,
22,212347000,1635502326,-129.81140166666665,51.75486166666666,,,,,,,,
23,212347000,1635502433,-129.81649333333334,51.760385,,,,,,,,
24,212347000,1635502457,-129.817465,51.761455,,,,,,,,
25,212347000,1635502494,-129.819215,51.76338166666667,,,,,,,,
26,212347000,1635502575,-129.82315333333332,51.76752666666667,,,,,,,,
27,212347000,1635502698,-129.82884333333334,51.773455,,,,,,,,
28,212347000,1635502816,-129.83460666666667,51.779626666666665,,,,,,,,
29,212347000,1635502888,-129.83799333333334,51.783245,,,,,,,,
30,212347000,1635503036,-129.84529666666666,51.790755,,,,,,,,
31,212347000,1635503177,-129.852015,51.797815,,,,,,,,
32,212347000,1635503215,-129.853955,51.79983166666667,,,,,,,,
33,212347000,1635503335,-129.859885,51.805838333333334,,,,,,,,
34,212347000,1635503694,-129.87737833333333,51.8239,,,,,,,,
35,212347000,1635503710,-129.87790833333332,51.82445833333333,,,,,,,,
36,212347000,1635504046,-129.89416833333334,51.84141833333333,,,,,,,,
37,212347000,1635504286,-129.90558333333334,51.853498333333334,,,,,,,,
38,212347000,1635504287,-129.90558333333334,51.853498333333334,,,,,,,,
39,215558000,1610611714,-129.89220333333333,51.73403666666667,,,,,,,,
40,215558000,1610611871,-129.898995,51.74268166666667,,,,,,,,
41,215558000,1610611974,-129.903215,51.74813,,,,,,,,
42,215558000,1610612084,-129.907975,51.754178333333336,,,,,,,,
43,215558000,1610612133,-129.91016,51.75694333333333,,,,,,,,
44,218350000,1614464300,-129.90913,51.824376666666666,,,,,,,,
45,218350000,1614464321,-129.90839166666666,51.82317,,,,,,,,
46,218350000,1614464369,-129.90655833333332,51.82024833333333,,,,,,,,
47,218350000,1614464441,-129.90389833333333,51.81623166666667,,,,,,,,
48,218350000,1614464609,-129.89737166666666,51.806485,,,,,,,,
49,218350000,1614464683,-129.8947,51.80245333333333,,,,,,,,
50,218350000,1614464684,-129.8947,51.80245333333333,,,,,,,,
51,218350000,1614464723,-129.89317333333332,51.80015,,,,,,,,
52,218350000,1614464843,-129.88854833333335,51.79320666666667,,,,,,,,
53,218350000,1614464860,-129.88777166666668,51.792055,,,,,,,,
54,218350000,1614465183,-129.87542833333333,51.773626666666665,,,,,,,,
55,218350000,1614465243,-129.87309833333333,51.77016,,,,,,,,
56,218350000,1614465403,-129.866725,51.760915,,,,,,,,
57,218350000,1614465570,-129.86003166666666,51.751105,,,,,,,,
58,218350000,1614465628,-129.857715,51.74760666666667,,,,,,,,
59,218350000,1614465632,-129.857715,51.74760666666667,,,,,,,,
60,218350000,1614465691,-129.85541166666667,51.74409333333333,,,,,,,,
61,218350000,1614465779,-129.85183166666667,51.738695,,,,,,,,
62,218364000,1613366964,-129.90894,52.077481666666664,,,,,,,,
63,218364000,1613367062,-129.90527333333333,52.071441666666665,,,,,,,,
64,218364000,1613367372,-129.89400166666667,52.0527,,,,,,,,
65,218364000,1613367421,-129.89223,52.04969,,,,,,,,
66,218364000,1613367452,-129.89123,52.04801666666667,,,,,,,,
67,218364000,1613367573,-129.886935,52.040755,,,,,,,,
68,218364000,1613367600,-129.88582333333332,52.03890333333333,,,,,,,,
69,218364000,1613367701,-129.88218,52.032955,,,,,,,,
70,218364000,1613367761,-129.88002166666666,52.029383333333335,,,,,,,,
71,218364000,1613368072,-129.86904166666667,52.010866666666665,,,,,,,,
