,mmsi,time,lon,lat,imo,vessel_name,dim_bow,dim_stern,dim_port,dim_star,ship_type,ship_type_txt
0,238296000,1441413279,-124.711953333,70.099195,9489194,VINJERAC,165,29,16,16,70,Cargo ships
1,238296000,1441413297,-124.712001667,70.0992016667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
2,238296000,1441413338,-124.712128333,70.099205,9489194,VINJERAC,165,29,16,16,70,Cargo ships
3,238296000,1441413357,-124.712188333,70.0992033333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
4,238296000,1441413437,-124.712488333,70.0991833333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
5,238296000,1441413498,-124.712738333,70.0991483333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
6,238296000,1441413558,-124.713006667,70.0991133333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
7,238296000,1441413579,-124.713096667,70.0991016667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
8,238296000,1441413599,-124.71319,70.0990866667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
9,238296000,1441413618,-124.713283333,70.0990716667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
10,238296000,1441413658,-124.713458333,70.09906,9489194,VINJERAC,165,29,16,16,70,Cargo ships
11,238296000,1441413678,-124.713536667,70.0990666667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
12,238296000,1441413738,-124.713753333,70.0990783333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
13,238296000,1441413799,-124.71396,70.0990733333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
14,238296000,1441414569,-124.715803333,70.099385,9489194,VINJERAC,165,29,16,16,70,Cargo ships
15,238296000,1441414926,-124.715906667,70.0995933333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
16,238296000,1441415110,-124.715995,70.0996933333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
17,238296000,1441419785,-124.71553,70.099205,9489194,VINJERAC,165,29,16,16,70,Cargo ships
18,238296000,1441420142,-124.715435,70.09922,9489194,VINJERAC,165,29,16,16,70,Cargo ships
19,238296000,1441420682,-124.715566667,70.0992716667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
20,238296000,1441426616,-124.71598,70.1001416667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
21,238296000,1441426617,-124.71598,70.1001416667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
22,238296000,1441426975,-124.716055,70.100095,9489194,VINJERAC,165,29,16,16,70,Cargo ships
23,238296000,1441436697,-124.715971667,70.1000066667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
24,238296000,1441437776,-124.716143333,70.0999883333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
25,238296000,1441438139,-124.715985,70.0999733333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
26,238296000,1441438500,-124.716013333,70.0999616667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
27,238296000,1441442465,-124.716013333,70.09974,9489194,VINJERAC,165,29,16,16,70,Cargo ships
28,238296000,1441442827,-124.716021667,70.099715,9489194,VINJERAC,165,29,16,16,70,Cargo ships
29,238296000,1441444263,-124.716061667,70.0998466667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
30,238296000,1441444623,-124.715968333,70.099915,9489194,VINJERAC,165,29,16,16,70,Cargo ships
31,238296000,1441450018,-124.715903333,70.100295,9489194,VINJERAC,165,29,16,16,70,Cargo ships
32,238296000,1441450206,-124.715946667,70.1002833333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
33,238296000,1441450737,-124.71581,70.1002633333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
34,238296000,1441454524,-124.716081667,70.0999316667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
35,238296000,1441455420,-124.716101667,70.0999,9489194,VINJERAC,165,29,16,16,70,Cargo ships
36,238296000,1441455777,-124.716051667,70.0998966667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
37,238296000,1441456859,-124.716098333,70.10011,9489194,VINJERAC,165,29,16,16,70,Cargo ships
38,238296000,1441459740,-124.71575,70.10054,9489194,VINJERAC,165,29,16,16,70,Cargo ships
39,238296000,1441461369,-124.715768333,70.1004933333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
40,238296000,1441461544,-124.715755,70.10047,9489194,VINJERAC,165,29,16,16,70,Cargo ships
41,238296000,1441462986,-124.715996667,70.10009,9489194,VINJERAC,165,29,16,16,70,Cargo ships
42,238296000,1441465692,-124.716026667,70.0997383333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
43,238296000,1441465863,-124.716093333,70.09977,9489194,VINJERAC,165,29,16,16,70,Cargo ships
44,238296000,1441467304,-124.716035,70.0999016667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
45,238296000,1441468936,-124.716046667,70.0999766667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
46,238296000,1441471623,-124.716095,70.09979,9489194,VINJERAC,165,29,16,16,70,Cargo ships
47,238296000,1441473251,-124.716096667,70.09989,9489194,VINJERAC,165,29,16,16,70,Cargo ships
48,238296000,1441477572,-124.716096667,70.0999166667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
49,238296000,1441479014,-124.71607,70.100025,9489194,VINJERAC,165,29,16,16,70,Cargo ships
50,238296000,1441480270,-124.716036667,70.1000166667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
51,238296000,1441480631,-124.716111667,70.10003,9489194,VINJERAC,165,29,16,16,70,Cargo ships
52,238296000,1441484950,-124.716005,70.099915,9489194,VINJERAC,165,29,16,16,70,Cargo ships
53,238296000,1441485129,-124.716013333,70.09988,9489194,VINJERAC,165,29,16,16,70,Cargo ships
54,238296000,1441489454,-124.715073333,70.0988716667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
55,238296000,1441491436,-124.715781667,70.099305,9489194,VINJERAC,165,29,16,16,70,Cargo ships
56,238296000,1441492519,-124.715781667,70.0993283333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
57,238296000,1441496475,-124.715906667,70.0993816667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
58,238296000,1441496648,-124.715901667,70.0994066667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
59,238296000,1441497369,-124.715873333,70.09946,9489194,VINJERAC,165,29,16,16,70,Cargo ships
60,238296000,1441497586,-124.715906667,70.099445,9489194,VINJERAC,165,29,16,16,70,Cargo ships
61,238296000,1441502407,-124.715863333,70.0993883333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
62,238296000,1441503330,-124.715665,70.099085,9489194,VINJERAC,165,29,16,16,70,Cargo ships
63,238296000,1441503490,-124.71566,70.099035,9489194,VINJERAC,165,29,16,16,70,Cargo ships
64,238296000,1441508007,-124.715676667,70.098985,9489194,VINJERAC,165,29,16,16,70,Cargo ships
65,238296000,1441508009,-124.715676667,70.098985,9489194,VINJERAC,165,29,16,16,70,Cargo ships
66,238296000,1441508888,-124.7158,70.0991033333,9489194,VINJERAC,165,29,16,16,70,Cargo ships
67,238296000,1441509086,-124.715838333,70.0991266667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
68,238296000,1441509249,-124.715881667,70.09915,9489194,VINJERAC,165,29,16,16,70,Cargo ships
69,238296000,1441513920,-124.715853333,70.0991616667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
70,238296000,1441514849,-124.715821667,70.0991316667,9489194,VINJERAC,165,29,16,16,70,Cargo ships
71,238296000,1441515210,-124.715815,70.09912,9489194,VINJERAC,165,29,16,16,70,Cargo ships
