,mmsi,time,lon,lat,imo,vessel_name,dim_bow,dim_stern,dim_port,dim_star,ship_type,ship_type_txt
0,103,1621335585,-57.36496833333333,46.42247166666667,,BUOY 1 A G,5,5,3,2,30,Fishing
1,140,1615137240,-57.50190666666666,46.14187166666667,,BUOY 53 E B,5,5,3,2,,
2,140,1615138476,-57.50979,46.185205,,BUOY 53 E B,5,5,3,2,,
3,140,1615139738,-57.51719333333333,46.23017333333333,,BUOY 53 E B,5,5,3,2,,
4,140,1615147723,-57.629915,46.49568333333333,,BUOY 53 E B,5,5,3,2,,
5,140,1615148790,-57.65074833333333,46.52881166666667,,BUOY 53 E B,5,5,3,2,,
6,143,1615131092,-57.46055166666667,45.92743333333333,,BUOY 11 E B,5,5,3,2,,
7,143,1615137895,-57.506255,46.16471166666667,,BUOY 11 E B,5,5,3,2,,
8,179,1621731286,-58.022706666666664,45.989455,,BUOY 16 L B,5,5,3,2,30,Fishing
9,179,1622769239,-58.005718333333334,46.01454833333333,,BUOY 16 L B,5,5,3,2,30,Fishing
10,182,1621541800,-58.111911666666664,45.957116666666664,,BUOY 19 L B,5,5,3,2,30,Fishing
11,202,1632409318,-58.09875,45.97109833333333,,,,,,,,
12,202,1634131793,-58.102555,45.95295333333333,,BUOY 18 A G,5,5,3,2,30,Fishing
13,202,1634131795,-58.10257166666667,45.95294666666667,,BUOY 18 A G,5,5,3,2,30,Fishing
14,202,1634131961,-58.10347,45.95271,,BUOY 18 A G,5,5,3,2,30,Fishing
15,202,1634176161,-57.95807666666666,45.999291666666664,,BUOY 18 A G,5,5,3,2,30,Fishing
16,202,1634176163,-57.95807,45.99928666666667,,BUOY 18 A G,5,5,3,2,30,Fishing
17,202,1634181653,-57.97445833333333,46.00599,,BUOY 18 A G,5,5,3,2,30,Fishing
18,202,1634200004,-57.96079666666667,46.005338333333334,,BUOY 18 A G,5,5,3,2,30,Fishing
19,202,1635859939,-57.967013333333334,46.002138333333335,,,,,,,,
20,205,1615148047,-57.636495,46.50591,,BUOY 21 A G,5,5,3,2,,
21,205,1615148701,-57.64926,46.52612666666667,,BUOY 21 A G,5,5,3,2,,
22,246,1615281896,-58.045811666666665,45.980106666666664,,BUOY 1 L R,5,5,3,2,,
23,246,1615287052,-58.036175,45.992491666666666,,BUOY 1 L R,5,5,3,2,,
24,246,1615288770,-58.033073333333334,45.99102,,BUOY 1 L R,5,5,3,2,,
25,246,1615288933,-58.03306666666667,45.990991666666666,,BUOY 1 L R,5,5,3,2,,
26,246,1615297239,-58.034598333333335,45.991703333333334,,BUOY 1 L R,5,5,3,2,,
27,246,1615297400,-58.03455666666667,45.99171833333333,,BUOY 1 L R,5,5,3,2,,
28,246,1615297897,-58.03452,45.991683333333334,,BUOY 1 L R,5,5,3,2,,
29,246,1615300994,-58.03412,45.99142833333333,,BUOY 1 L R,5,5,3,2,,
30,246,1615302458,-58.033768333333335,45.99104833333333,,BUOY 1 L R,5,5,3,2,,
31,246,1615307306,-58.032505,45.98985666666667,,BUOY 1 L R,5,5,3,2,,
32,246,1615308285,-58.031565,45.98964333333333,,BUOY 1 L R,5,5,3,2,,
33,246,1615309579,-58.03054,45.98931666666667,,BUOY 1 L R,5,5,3,2,,
34,246,1615310388,-58.02979333333333,45.98923,,BUOY 1 L R,5,5,3,2,,
35,246,1615310882,-58.02927,45.98921166666667,,BUOY 1 L R,5,5,3,2,,
36,246,1615312508,-58.027875,45.98927333333334,,BUOY 1 L R,5,5,3,2,,
37,246,1615315604,-58.02621,45.989466666666665,,BUOY 1 L R,5,5,3,2,,
38,246,1615318461,-58.028618333333334,45.996091666666665,,BUOY 1 L R,5,5,3,2,,
39,246,1615335712,-58.00141833333333,46.006455,,BUOY 1 L R,5,5,3,2,,
40,246,1615335715,-58.001396666666665,46.00647,,BUOY 1 L R,5,5,3,2,,
41,246,1615335716,-58.00139333333333,46.00648,,BUOY 1 L R,5,5,3,2,,
42,246,1615338750,-57.97367833333333,46.006278333333334,,BUOY 1 L R,5,5,3,2,,
43,246,1615340668,-57.96001,46.005338333333334,,BUOY 1 L R,5,5,3,2,,
44,246,1615341342,-57.958461666666665,46.00471833333334,,BUOY 1 L R,5,5,3,2,,
45,246,1615346184,-58.04922666666667,46.00884833333333,,BUOY 1 L R,5,5,3,2,,
46,246,1615350640,-58.03780666666667,46.00377666666667,,BUOY 1 L R,5,5,3,2,,
47,246,1615353140,-58.032466666666664,46.002853333333334,,BUOY 1 L R,5,5,3,2,,
48,246,1615353642,-58.031348333333334,46.002808333333334,,BUOY 1 L R,5,5,3,2,,
49,246,1615358565,-58.021316666666664,46.00395,,BUOY 1 L R,5,5,3,2,,
50,246,1615360230,-58.01808833333333,46.00472333333333,,BUOY 1 L R,5,5,3,2,,
51,246,1615367166,-57.952601666666666,45.99648333333333,,BUOY 1 L R,5,5,3,2,,
52,246,1615367654,-57.976881666666664,45.99664333333333,,BUOY 1 L R,5,5,3,2,,
53,246,1615367995,-57.993435,45.99672,,BUOY 1 L R,5,5,3,2,,
54,246,1615368484,-58.018006666666665,45.99625833333333,,BUOY 1 L R,5,5,3,2,,
55,246,1615377168,-57.961508333333335,46.015481666666666,,BUOY 1 L R,5,5,3,2,,
56,246,1615377494,-57.961733333333335,46.015515,,BUOY 1 L R,5,5,3,2,,
57,246,1615377929,-57.96217166666667,46.01543,,BUOY 1 L R,5,5,3,2,,
58,246,1615378736,-57.96249,46.015361666666664,,BUOY 1 L R,5,5,3,2,,
59,246,1615379224,-57.96265,46.01522833333333,,BUOY 1 L R,5,5,3,2,,
60,246,1615382482,-57.96381,46.01430333333333,,BUOY 1 L R,5,5,3,2,,
61,246,1615382484,-57.9638,46.01430333333333,,BUOY 1 L R,5,5,3,2,,
62,246,1615382486,-57.963813333333334,46.0143,,BUOY 1 L R,5,5,3,2,,
63,246,1615382642,-57.96388666666667,46.01425833333333,,BUOY 1 L R,5,5,3,2,,
64,246,1615382643,-57.96388666666667,46.01426333333333,,BUOY 1 L R,5,5,3,2,,
65,246,1615382971,-57.96400833333333,46.014221666666664,,BUOY 1 L R,5,5,3,2,,
66,246,1615384588,-57.964533333333335,46.013985,,BUOY 1 L R,5,5,3,2,,
67,246,1615385916,-57.964845,46.01356,,BUOY 1 L R,5,5,3,2,,
68,246,1615386235,-57.96489,46.01342833333333,,BUOY 1 L R,5,5,3,2,,
69,246,1615390335,-57.96522,46.011403333333334,,BUOY 1 L R,5,5,3,2,,
70,246,1615390656,-57.96526,46.011221666666664,,BUOY 1 L R,5,5,3,2,,
71,246,1615392777,-57.96572,46.01025,,BUOY 1 L R,5,5,3,2,,
72,246,1615394890,-57.96584333333333,46.009676666666664,,BUOY 1 L R,5,5,3,2,,
73,246,1615395368,-57.96589,46.00965,,BUOY 1 L R,5,5,3,2,,
74,246,1615395531,-57.965865,46.00963,,BUOY 1 L R,5,5,3,2,,
75,246,1615396673,-57.96581,46.00942833333333,,BUOY 1 L R,5,5,3,2,,
76,246,1615397168,-57.96581333333334,46.009385,,BUOY 1 L R,5,5,3,2,,
77,246,1615398524,-57.9658,46.009368333333335,,BUOY 1 L R,5,5,3,2,,
78,246,1615398685,-57.96579333333333,46.00937,,BUOY 1 L R,5,5,3,2,,
79,246,1615399382,-57.96577833333333,46.00916333333333,,BUOY 1 L R,5,5,3,2,,
80,246,1615399781,-57.96571333333333,46.0093,,BUOY 1 L R,5,5,3,2,,
81,246,1615400107,-57.96574,46.00930666666667,,BUOY 1 L R,5,5,3,2,,
82,246,1615401086,-57.96567,46.009238333333336,,BUOY 1 L R,5,5,3,2,,
83,246,1615403037,-57.965515,46.009098333333334,,BUOY 1 L R,5,5,3,2,,
84,246,1615411326,-58.01182333333333,46.013146666666664,,BUOY 1 L R,5,5,3,2,,
85,246,1615412839,-58.02426333333333,46.010736666666666,,BUOY 1 L R,5,5,3,2,,
86,246,1615413168,-58.025083333333335,46.010621666666665,,BUOY 1 L R,5,5,3,2,,
