,mmsi,time,lon,lat,imo,vessel_name,dim_bow,dim_stern,dim_port,dim_star,ship_type,ship_type_txt
0,1,1495788998,-58.8370316667,43.8834866667,7912094,CAPE FINISTERRE,15,50,2,11,30,Fishing
1,1,1495802792,-58.8384783333,43.8834166667,7912094,CAPE FINISTERRE,15,50,2,11,30,Fishing
2,1,1495802854,-58.8384783333,43.8834166667,7912094,CAPE FINISTERRE,15,50,2,11,30,Fishing
3,1,1498761875,-59.2869033333,43.6853066667,7912094,CAPE FINISTERRE,15,50,2,11,30,Fishing
4,1,1502024852,-58.59111,43.9880316667,7912094,CAPE FINISTERRE,15,50,2,11,70,Cargo ships
5,15,1501958049,-58.6689466667,43.9624233333,,MB-15,,,,,,
6,16,1508982761,-59.1427016667,43.7254516667,,MB-16,,,,,,
7,16,1508992428,-59.1654166667,43.71915,,MB-16,,,,,,
8,17,1502024734,-58.5851333333,43.9924066667,,MB-17,,,,,,
9,17,1502025136,-58.5981083333,43.9823366667,,MB-17,,,,,,
10,25,1501939520,-58.6037733333,43.9884966667,,,,,,,,
11,26,1483689104,-59.0151833333,44.0511866667,,,,,,,,
12,99,1501721833,-58.696765,43.9249833333,,,,,,,,
13,99,1501768830,-58.7872216667,43.8472,,,,,,,,
14,99,1501768925,-58.787545,43.8470983333,,,,,,,,
15,99,1501768926,-58.787545,43.8470983333,,,,,,,,
16,99,1501768928,-58.787545,43.8470983333,,,,,,,,
17,99,1501772399,-58.8077266667,43.84401,,,,,,,,
18,99,1501854344,-58.701105,43.9021916667,,,,,,,,
19,99,1501939384,-58.68108,43.876115,,,,,,,,
20,99,1501939483,-58.6813166667,43.87591,,,,,,,,
21,99,1501939590,-58.6805566667,43.8760333333,,,,,,,,
22,99,1502024820,-58.68451,43.885185,,,,,,,,
23,99,1502024822,-58.68451,43.885185,,,,,,,,
24,99,1502046570,-58.70518,43.96899,,,,,,,,
25,99,1502046670,-58.7061366667,43.969135,,,,,,,,
26,99,1508982849,-59.2391933333,43.6993716667,,,,,,,,
27,99,1508992332,-59.25841,43.67485,,,,,,,,
28,99,1508992633,-59.2593866667,43.6738383333,,,,,,,,
29,99,1508992832,-59.2600133333,43.6731316667,,,,,,,,
30,100,1485260904,-59.1342733333,44.1000883333,,,,,,,,
31,102,1501744252,-58.680505,43.9854,,,,,,,,
32,102,1501745637,-58.68033,43.9858666667,,,,,,,,
33,102,1501772425,-58.80872,43.84391,,,,,,,,
34,102,1501772426,-58.80872,43.84391,,,,,,,,
35,102,1501772427,-58.80872,43.84391,,,,,,,,
36,102,1501772524,-58.8125216667,43.8441783333,,,,,,,,
37,102,1501872654,-58.6812466667,43.9784366667,,,,,,,,
38,102,1501939472,-58.61298,43.9652116667,,,,,,,,
39,102,1501939473,-58.61298,43.9652116667,,,,,,,,
40,102,1501939572,-58.61321,43.9653366667,,,,,,,,
41,102,1501961736,-58.68818,43.965625,,,,,,,,
42,102,1502002784,-58.6234633333,43.9659683333,,,,,,,,
43,102,1502002786,-58.6234633333,43.9659683333,,,,,,,,
44,102,1502005821,-58.6331483333,43.9647283333,,,,,,,,
45,102,1502024820,-58.651205,43.912855,,,,,,,,
46,102,1502025021,-58.6517133333,43.9122616667,,,,,,,,
47,102,1502030331,-58.6849566667,43.8941183333,,,,,,,,
48,102,1502030429,-58.6896666667,43.8927116667,,,,,,,,
49,102,1502371565,-58.59312,43.8935033333,,,,,,,,
50,102,1502371661,-58.5929133333,43.8937783333,,,,,,,,
51,102,1502371762,-58.5921883333,43.8939583333,,,,,,,,
